BUSAGE,BUSTYPE,MAXLINEUTIL,DAYSDELQ,TOTACBAL,DEFAULT
52,D,0.7826,0,58698.09,N
23,A,0.587,0,58704.01,N
402,A,0.8387,0,58713.06,N
375,A,0.7834,0,58756.34,N
75,A,0.9793,0,58761.8,N
27,A,0.9795,0,58771.52,N
129,A,0.9799,0,58795.51,N
94,A,0.9799,0,58795.76,Y
72,A,0.9799,0,58795.98,N
37,B,0.5879,0,58796.54,N
123,A,0.5881,0,58811.82,N
102,B,0.9802,0,58815.65,N
73,A,0.8258,0,58828.86,N
63,A,0.8358,0,58850.78,N
12,A,0.9892,0,58859.15,N
139,A,0.9056,0,58869.59,N
62,A,0.5887,0,58877.98,N
257,D,0.589,0,58907.49,N
217,C,0.6201,0,58917.85,N
117,A,0.9821,0,58926.9,N
55,A,0.8317,0,58932.86,N
46,A,0.9823,0,58942.31,N
49,A,0.6205,0,58951.67,N
101,A,0.9827,0,58964.24,N
47,B,0.9827,0,58965.55,N
74,A,0.983,0,58985.49,N
40,A,0.9778,0,59003.02,Y
77,D,0.9833,0,59003.61,N
43,B,0.5901,0,59011.35,N
173,A,0.994,0,59039.24,N
51,A,0,0,59050.81,N
158,A,1.1814,0,59072.41,N
600,D,0.5907,0,59073.39,N
89,A,0.7876,0,59075.72,N
52,A,0.9849,0,59095.78,Y
165,A,0.7884,0,59131.2,N
198,A,0.7391,0,59134.6,N
130,A,0,0,59157.07,N
45,A,0.9859,0,59158.56,N
69,A,0.9865,0,59194.15,N
51,A,0.9868,0,59211.2,Y
67,A,0.9868,0,59213.53,N
96,A,0.7895,0,59217.55,N
63,B,0.7896,0,59222.56,N
136,D,0.7897,0,59230.94,N
33,A,0.9872,0,59232.78,N
200,A,0.5923,0,59234.86,N
61,B,0.7904,0,59280.21,N
46,A,0.9885,0,59312.68,Y
80,A,0.7908,0,59315.99,N
24,A,,,59328.49,Y
13,A,0.9127,0,59328.57,N
177,A,0.9888,0,59332.34,N
463,A,0.7911,0,59335.57,N
415,B,0.7913,0,59347.9,N
57,B,0.7913,0,59353.36,N
62,C,1.1872,0,59362.28,N
120,D,0.5936,0,59368.01,N
107,A,0.7916,0,59372.44,N
12,A,0.7919,0,59395.04,N
189,A,0.594,0,59404.85,N
74,A,0.5941,0,59410.39,N
75,A,0.9904,0,59427.5,N
108,B,1.0223,0,59443.98,Y
163,A,0.9908,0,59448.57,N
292,A,0.8565,0,59468.09,N
47,A,0.9857,0,59502.91,Y
77,A,0.9917,0,59503.45,N
54,A,0.9921,0,59526.9,N
30,B,0.9922,0,59536.48,N
423,A,0.6616,0,59548.66,N
234,A,0.9925,0,59551.92,N
179,A,0.9926,0,59556.42,Y
132,B,0.5955,0,59557.63,N
84,D,0.9926,0,59558.6,N
42,A,0.9926,0,59561.38,Y
358,B,0.6089,0,59589.81,N
37,D,0.9801,0,59595.81,Y
85,A,0.9169,0,59599.21,N
74,A,0.596,0,59603.9,N
79,A,0.9879,0,59614.07,Y
85,A,0.9935,0,59615.4,N
129,A,0.9937,0,59627.86,N
278,C,0.8518,0,59631.6,N
192,A,0.7951,0,59633.63,N
49,A,0.994,0,59640.99,Y
273,B,0.9951,0,59708.21,N
64,A,0.9955,0,59731.77,Y
120,B,0.5973,0,59733.12,N
157,A,0.9947,0,59735.85,Y
370,A,0.5977,0,59776.45,N
90,A,0.9965,0,59790,Y
67,B,0.7351,0,59791.25,Y
91,B,0.7972,0,59791.7,N
339,F,0.598,0,59803.76,N
166,A,0.7974,0,59812.45,N
86,A,0.9915,0,59822.11,Y
30,A,0,0,59823.03,N
,F,0.9912,0,59846.49,Y
48,B,0.9975,0,59852.89,N
241,B,0.9977,0,59867.19,Y
493,D,0.7983,0,59873.37,N
48,B,0.9979,0,59876.12,N
123,A,0.818,0,59881.81,N
50,D,0.9981,0,59889.67,Y
39,A,0.9982,0,59892.62,N
151,A,0.7985,0,59894.5,N
197,A,0.9214,0,59897.39,N
63,A,0.9983,0,59900.31,N
36,A,0.9983,0,59902.53,Y
637,C,0.7988,0,59914.12,N
37,D,0.7988,0,59916.3,N
44,A,0.9986,0,59919.71,N
280,A,0.5992,0,59923.78,N
75,B,0.9987,0,59926.95,N
52,A,0.9989,0,59939.45,Y
37,A,1.0651,0,59954.64,Y
222,A,0.9994,0,59967.27,N
48,A,1,0,60003.78,N
89,A,0.6001,0,60014.64,N
38,A,1.0005,0,60031.47,Y
51,A,0.6004,0,60041.11,N
158,B,1.0007,0,60043.29,N
47,A,0.7758,0,60066.98,N
47,A,0.9956,0,60082.31,Y
96,D,1.0013,0,60083.95,N
130,B,1.2018,0,60090.39,N
82,A,1.0015,0,60095.13,Y
53,B,0.8013,0,60098.87,N
144,B,0.6011,0,60111.47,N
41,A,0.884,0,60113.12,N
192,A,0.6182,0,60134.18,N
29,B,0.9256,0,60168.69,N
62,A,1.0028,0,60172.19,N
348,A,1.0028,0,60172.59,N
84,A,0.9257,0,60174.49,N
92,A,1.0031,0,60191.47,Y
170,A,1.0033,0,60199.59,N
34,B,1.0037,0,60224.52,N
83,A,0.6022,0,60225.36,N
105,A,0.9976,0,60229.15,Y
51,A,0.6024,0,60242.05,N
53,A,1.0048,0,60242.67,Y
240,A,0.6024,0,60247.67,N
73,A,1.0044,0,60265.75,N
264,C,1.0048,0,60289.14,Y
22,B,1.005,0,60299.83,N
88,D,0.9984,0,60304.44,Y
48,A,1.0052,0,60314.44,Y
62,A,0.9998,0,60340.37,Y
229,A,0.8045,0,60341.98,N
167,B,0.8046,0,60346.36,N
239,C,1.006,0,60361.11,N
77,A,0.6036,0,60361.15,N
50,A,0.6036,0,60368.9,N
46,A,0.9996,0,60372.51,Y
49,A,1.0063,0,60377.72,Y
339,A,1.0063,0,60382.92,N
105,A,1.0065,0,60392.19,Y
77,B,1.007,0,60425.49,Y
149,B,1.0072,0,60432.21,Y
63,A,1.0072,0,60433.67,N
110,B,0.9156,0,60436.01,N
54,A,1.0011,0,60453.3,Y
201,A,0.8638,0,60466.05,N
25,A,0.6047,0,60473.13,N
90,C,0.756,0,60481.59,N
151,C,0.8065,0,60488.48,N
199,A,0.8679,0,60504.56,N
48,A,1.0004,0,60513.54,Y
121,A,0.807,0,60526.69,Y
207,C,0.8649,0,60544.07,N
64,A,0.8073,0,60549.86,N
439,A,0.6055,0,60551.49,N
72,A,0.8076,0,60573.1,N
60,B,1.0096,0,60580.87,Y
45,A,1.0098,0,60589.19,N
336,A,0.6065,0,60659.43,N
185,A,1.0016,0,60666.97,N
109,A,0.8089,0,60674.17,N
72,A,1.0055,0,60678.35,Y
48,A,1.012,0,60723.57,Y
461,B,0,0,60755.65,N
382,A,0.8103,0,60779.79,N
271,A,1.013,0,60780.11,Y
22,A,0.8104,0,60785.36,Y
147,A,0.7598,0,60786.92,N
115,C,0.9364,0,60869.94,N
45,A,0.8121,0,60914.15,Y
46,A,1.0154,0,60924.81,Y
59,A,0.677,0,60930.21,N
65,A,0.8134,0,61007.56,N
231,A,0,0,61014.78,N
15,A,0.8144,0,61082.88,Y
75,B,0.8145,0,61088.02,N
114,D,0.6109,0,61095.92,N
58,C,1.0185,0,61110.34,Y
57,A,0,0,61115.94,N
77,A,0.6113,0,61139.73,N
119,A,1.0132,0,61151.39,Y
55,B,1.0136,0,61180.79,Y
125,A,0.6118,0,61188,N
95,A,0.9795,0,61209.59,Y
311,B,0.8164,0,61233.79,N
196,B,0.6124,0,61248.27,N
150,B,0.9578,0,61300.22,N
58,A,1.2262,0,61309.71,N
43,A,0.715,0,61317.68,N
1271,D,0.8179,0,61349.53,N
163,A,0.8184,0,61383.98,N
,F,0.4724,0,61385.31,N
520,A,0.6139,0,61390,N
100,A,1.0233,0,61399.04,N
149,A,1.0241,0,61413.32,N
50,A,0.819,0,61428.43,N
117,A,0.8191,0,61436.31,N
210,A,0.8193,0,61452.51,N
61,B,0.8195,0,61463.81,N
77,A,0.8196,0,61472.98,N
85,B,1.0179,0,61477.53,Y
16,A,0.8782,0,61477.71,N
65,A,0.6151,0,61512.3,N
63,B,1.0254,0,61527.79,Y
35,D,0.8209,0,61574.31,N
138,A,0.6158,0,61583.22,N
361,A,0.6159,0,61589.82,N
58,A,1.0266,0,61600.94,Y
121,B,0.8214,0,61610.89,N
346,A,0.6161,0,61617.62,N
45,A,1.0203,0,61620.27,Y
303,B,0.8005,0,61639.38,N
136,D,0.7707,0,61657.32,N
149,A,0.8222,0,61670.76,N
634,D,0.1507,0,61692.48,N
158,A,0.6362,0,61718.67,N
42,A,0.6172,0,61722.93,N
45,B,0.823,0,61725.04,N
60,A,0.9644,0,61747.37,N
76,A,0.8441,0,61747.52,N
40,B,0.8234,0,61761.42,N
215,A,0.9295,0,61764.16,N
205,A,0.6177,0,61774.15,N
127,A,0.6178,0,61788.08,N
231,A,0.824,0,61807.13,N
353,A,0.6184,0,61841.09,N
51,A,0.8246,0,61848.51,N
41,A,0,0,61914.52,N
45,A,0.6192,0,61922.08,N
145,C,0.9527,0,61931.7,N
612,D,0.6193,0,61932.32,N
32,B,0.8261,0,61958.73,N
36,A,0.9538,0,62003.35,N
221,A,0.7753,0,62027.78,N
505,D,0.8272,0,62042.43,N
123,A,0.8276,0,62071.03,N
326,A,0.7308,0,62124.55,N
243,A,1.2432,0,62148.45,N
169,A,1.0359,0,62154.45,Y
62,A,0.8288,0,62164.19,Y
39,A,0.7886,0,62194.39,N
281,D,0.8296,0,62222.57,N
299,B,0.8298,0,62239.03,N
109,C,1.0376,0,62257.62,N
86,A,0.8303,0,62279.92,N
142,A,1.0979,0,62308.45,N
42,D,0.6927,0,62346.31,N
71,B,0.8908,0,62358.21,N
12,A,0,0,62383.6,N
201,A,1.248,0,62404.61,Y
311,B,0.8321,0,62407.73,N
63,C,0.8921,0,62452.67,N
238,A,0.961,0,62469.39,N
238,A,0.6582,0,62472.75,N
128,B,0.893,0,62514.85,N
58,A,0.8931,0,62517.12,N
42,A,0.7057,0,62523.05,N
72,A,0.8343,0,62578.84,N
212,A,0.7362,0,62579.99,N
392,A,0.9628,0,62586.12,N
46,A,0.8345,0,62591.41,N
90,A,0.8346,0,62597.99,N
55,D,0.933,0,62608.71,N
49,A,0.6328,0,62648.9,N
60,B,0.8354,0,62660.12,Y
121,C,1.0447,0,62684.19,N
50,B,0.8359,0,62695.14,N
25,D,0.8367,0,62758.69,N
100,B,0.8369,0,62770.06,N
96,C,0.8371,0,62786.85,N
101,A,0.8376,0,62823.79,N
48,B,0.6283,0,62835.37,N
72,A,1.257,0,62851.14,N
232,D,0.838,0,62853.58,N
111,B,0.9954,0,62859.63,N
125,B,0.8385,0,62891.91,N
40,A,0.8396,0,62975.46,N
233,A,0.8646,0,62978.61,N
41,A,1.0497,0,62983.31,N
171,B,0.7872,0,62983.97,N
50,A,0.8404,0,63032.26,N
46,B,0.8404,0,63035.42,N
58,A,0.8407,0,63054.77,N
41,A,0.8412,0,63097.07,N
160,C,0.8413,0,63101.63,N
228,A,0.9025,0,63177.59,N
37,C,0.8427,0,63202.57,N
276,A,0.632,0,63203.99,N
60,A,0.7234,0,63252.52,N
183,A,0.6331,0,63315.96,N
71,A,0.7914,0,63316.65,N
32,A,1.0057,0,63360.6,N
75,A,0.8453,0,63401.9,N
142,A,0.6341,0,63410.29,N
83,A,0.6347,0,63475.95,N
193,A,0.6349,0,63495.16,N
102,A,1.271,0,63550.82,N
140,D,0.6357,0,63573.65,N
66,A,1.0527,0,63588.71,Y
295,C,0.7482,0,63603.72,N
67,A,0.636,0,63606.42,N
523,B,0.9785,0,63606.73,N
168,A,0.8482,0,63620.07,N
82,A,0.6365,0,63653.52,N
75,A,0.8487,0,63657.31,N
39,A,0.7073,0,63661.91,N
41,A,0.6366,0,63669.88,N
340,A,1.1066,0,63683.16,N
163,A,0.8495,0,63715.32,N
316,B,0.6372,0,63720.42,N
464,A,0.8496,0,63722.95,N
153,A,0.8497,0,63729.75,N
150,A,0.6376,0,63765.37,N
15,A,0.9481,0,63800.64,N
160,A,0.8508,0,63814.63,N
37,B,0.8511,0,63839.76,N
269,C,0.9126,0,63885.01,N
156,A,0.6391,0,63914.57,Y
129,A,0.8524,0,63931.75,N
88,A,0.8526,0,63948.27,N
64,A,0.6767,0,63951.65,N
104,A,0.853,0,63975.1,N
31,D,0,0,64039.22,N
56,B,0.6404,0,64043.44,N
36,A,0.9854,0,64051.47,N
125,A,0.8932,0,64059.47,N
138,A,0.8007,0,64060.61,N
38,B,0.6407,0,64079.41,N
277,B,0.6409,0,64097.53,N
72,A,0.8626,0,64109.12,Y
63,A,0.6411,0,64112.97,N
86,A,0.6412,0,64120.79,N
200,A,0.7125,0,64127.11,Y
201,A,0.6414,0,64145.94,N
36,A,0.6414,0,64147.68,N
238,B,0.6417,0,64175.99,N
29,A,0.8566,0,64247.6,N
111,A,0.6426,0,64264.34,N
155,A,0.8568,0,64266.54,Y
24,A,0.8859,0,64283.65,N
53,A,0.8575,0,64313.72,N
337,A,0.7866,0,64348.88,N
21,A,1.2874,0,64374.22,N
83,C,0.6261,0,64374.44,N
48,A,0.9202,0,64419.56,N
71,A,0.859,0,64429.62,N
239,A,0.8054,0,64434.2,N
37,B,0.6444,0,64443.23,N
92,A,0.8596,0,64473.31,N
203,A,0.8599,0,64496.85,N
41,A,0.86,0,64500.53,N
122,A,0.86,0,64504.91,N
65,A,0.6453,0,64532.8,N
274,A,0.9937,0,64595.19,N
96,B,0.8612,0,64595.56,N
49,A,0.8613,0,64600.63,N
142,A,0.8613,0,64604.6,N
131,A,0.8622,0,64670.69,N
25,A,0.924,0,64680.18,N
121,A,0.6468,0,64686.07,N
65,D,0.9955,0,64710.48,Y
283,B,0.6472,0,64722.06,N
32,A,0.9958,0,64728.99,N
253,A,0.8638,0,64789.8,N
164,B,0.648,0,64805.5,N
191,A,0.6482,0,64822.32,N
26,D,0.8648,0,64863.34,N
77,A,0.839,0,64867.58,N
229,A,0.6828,0,64874.87,N
326,A,0.8661,0,64963.37,N
88,A,0.8662,0,64965.69,N
34,B,0.8662,0,64968.89,N
15,A,0,0,64994.51,N
88,B,0.8667,0,65008.97,N
31,A,0.8671,0,65039.21,N
106,A,0.6504,0,65043.81,N
45,B,0.6505,0,65051.5,N
262,A,1.001,0,65069.25,N
54,A,0.7378,0,65084.2,N
53,A,0.8688,0,65167.48,N
86,D,0.8691,0,65184.72,N
44,A,0.8692,0,65195.98,N
229,A,1.0031,0,65206.87,Y
55,A,0.8694,0,65206.89,N
216,A,0.7249,0,65249.05,N
258,D,0.6525,0,65252.63,N
250,A,1.004,0,65263.59,N
593,D,0.8703,0,65276.71,N
198,A,0.6529,0,65294.22,N
24,D,0,0,65332.87,N
51,B,0.8712,0,65344.08,N
13,A,0.8184,0,65473.09,N
60,A,0.8729,0,65474.62,Y
82,A,0.9126,0,65493.32,N
73,A,0.655,0,65509.47,N
242,B,0.6552,0,65528.71,N
235,A,0.874,0,65552.63,N
418,B,0.6556,0,65568.17,N
66,A,0.6558,0,65584.1,N
264,B,0.6558,0,65588.97,N
40,A,0.9506,0,65595.44,N
127,B,0.8749,0,65619.36,N
202,B,0.8753,0,65650.67,N
74,B,0.8008,0,65665.63,N
14,A,0.8755,0,65666.67,N
40,A,0.6569,0,65696.38,N
53,B,0.6574,0,65742.46,N
399,A,1.0116,0,65756.22,N
70,A,0.6579,0,65793.43,N
111,A,0.8989,0,65805.1,N
59,A,0.5887,0,65813.66,N
451,A,0.6584,0,65840.14,N
187,A,1.0318,0,65843.42,N
51,A,0.851,0,65849.79,N
49,A,0,0,65856.32,N
72,A,1.0981,0,65889.47,Y
359,D,0.6589,0,65891.44,N
84,B,0.8785,0,65891.57,N
265,A,0.8786,0,65898.37,N
102,A,1.0927,0,66002.21,Y
39,A,0.88,0,66005.73,N
302,B,0.8916,0,66033.65,N
140,D,0.6604,0,66040.08,N
79,A,0.6606,0,66066.76,N
68,A,0.8812,0,66095.89,N
52,A,0.7344,0,66103.41,N
50,A,0.8814,0,66105.42,N
79,A,0.8821,0,66160.33,N
51,A,0.6618,0,66187.82,N
42,A,0,21,66276.24,N
80,A,0.6627,0,66278.9,N
114,A,0.8841,0,66313.86,N
272,C,0.8848,0,66364.27,N
456,D,0.9069,0,66386.58,N
517,D,0.8857,0,66433.73,N
94,A,0.8844,0,66462.43,N
114,A,0.7596,0,66467.16,N
71,A,0.6646,0,66468.13,N
79,A,0.6651,0,66512.97,N
307,A,0.7825,0,66513.73,N
47,B,0.6651,0,66517.4,N
38,A,0.6656,0,66560.62,N
67,D,0.9244,0,66561.37,N
315,A,0.8881,0,66609.75,N
65,A,0.9518,0,66630.47,N
180,D,0.6666,0,66660.62,N
39,B,0.6666,0,66666.78,N
143,A,0.7665,1,66691.88,N
251,A,0.8902,0,66772.46,N
152,A,0.6677,0,66773.03,N
354,A,2.6721,0,66803.23,N
97,A,0.6685,0,66857.47,N
63,A,0.6686,0,66862.79,N
63,A,0.8921,0,66912.66,Y
32,D,0.8927,0,66955.98,N
332,B,0.8989,0,66973.09,N
65,B,0.8932,0,66995.24,N
99,A,0.8934,0,67007.62,N
183,A,0.8936,0,67025.41,N
1259,D,0.8938,0,67036.29,N
55,A,0.8938,0,67040.51,N
263,A,0.838,0,67047.64,N
73,A,0.5752,0,67050.41,N
27,A,0.9581,0,67071.05,Y
30,A,0.8945,0,67090.15,N
154,B,0.7895,0,67111.49,N
179,B,0.8954,0,67157.21,N
29,A,0,0,67161.04,N
31,A,0.8958,0,67190.61,N
101,B,0.6721,0,67210.24,N
41,A,0.8962,0,67222.4,N
47,A,0.8963,0,67228.71,N
163,D,0.8966,0,67245.31,N
171,A,0,0,67263.12,N
74,A,0,0,67268.24,N
50,A,0.673,0,67306.84,N
52,A,0.8974,0,67307.38,N
436,D,0.7608,0,67334.62,N
80,A,0.8938,0,67405.08,N
100,A,0.8989,0,67424.2,N
102,A,0.6742,0,67429.08,N
107,A,1.1278,0,67442.45,Y
97,A,0.8994,0,67458.65,N
169,A,0,0,67462.24,N
73,A,0.6747,0,67471.89,N
134,B,0.6753,0,67534.9,N
63,A,0.9005,0,67541.06,Y
104,D,0.6755,0,67556.58,N
66,A,0.9693,0,67563.9,N
91,A,0.7231,0,67567.23,N
24,A,0.8607,0,67569.3,N
48,A,1.6938,0,67577.38,N
16,A,0.6758,0,67585.37,N
44,A,0.6764,0,67642.25,N
104,A,0.894,0,67644.98,N
14,A,1.0022,0,67653.62,N
281,C,0.9666,0,67665.59,N
94,A,0.6768,0,67686.06,N
140,A,0.6771,0,67715.64,Y
109,A,0.6772,0,67722.22,N
69,B,0.9029,0,67722.81,N
25,D,0.9035,0,67763.96,Y
68,A,0.6776,0,67767.92,N
181,A,0,0,67771.39,N
127,C,0.9689,0,67824.91,N
86,A,0.9043,0,67829.25,N
48,A,0.6784,0,67846.86,N
68,A,0.7094,0,67868.5,N
98,A,0.8486,0,67889.5,N
85,A,0.6798,0,67985.88,N
76,A,0.68,0,68001.33,N
157,A,0.6806,0,68066.47,N
31,A,0.9075,0,68067.08,Y
61,A,1.0012,0,68088.26,Y
101,A,0.9081,0,68107.84,N
38,C,0.8462,0,68120.18,N
28,A,0.9734,0,68143.9,N
124,A,0.9102,0,68270.55,N
45,B,1.2413,0,68274.38,N
47,B,0.9107,0,68305.09,N
58,A,0.9107,0,68305.82,N
56,B,0.9759,0,68319.45,N
97,C,1.1391,0,68349.78,N
345,A,,0,68358.93,N
300,A,0.6843,0,68432.76,N
265,A,0.9124,0,68432.88,N
101,A,0.7608,0,68476.48,N
251,A,0.8562,0,68500.3,N
164,A,0.8562,0,68502.58,N
79,D,0.9515,0,68510.66,N
293,D,1.1419,0,68517.85,N
48,A,0.9136,0,68523.13,N
85,A,0.979,0,68536.28,N
171,A,0.9141,0,68561.45,N
106,A,0.8066,0,68566.31,N
57,B,0.9142,0,68569.41,N
276,B,0.9144,0,68583.6,N
88,A,0.6861,0,68611.71,N
104,A,0.6861,0,68616.94,N
167,B,0.9153,0,68651.21,N
144,A,0.6867,0,68674.58,N
98,A,0.6869,0,68696.04,N
74,B,0.6872,0,68724.11,N
104,A,0.6873,0,68735.71,N
59,A,0.8593,0,68750.92,N
99,A,0.9168,0,68760.38,N
185,A,0.6881,0,68817.9,N
155,A,0.9178,0,68842.37,N
437,B,0.9185,0,68890.1,N
264,D,0.6893,0,68936.67,N
29,A,0.6898,0,68980.13,N
189,A,0.6899,0,68993.58,N
34,A,0.9201,0,69014.87,N
65,A,0.9203,0,69024.86,N
42,A,0,0,69026.44,Y
86,D,0.9204,0,69031.1,N
204,A,0.7674,0,69071.59,N
160,A,0.7,0,69097.87,N
77,A,0.9876,0,69136.23,Y
59,A,0.6917,0,69177.75,N
45,A,0.9226,0,69198.51,N
175,A,0.9227,0,69203.66,Y
323,A,0.8651,0,69209.79,N
360,A,0.923,0,69232.28,N
98,A,0.693,0,69305.82,N
130,A,0.9243,0,69326.93,N
102,D,0.6934,0,69348.83,N
255,A,0.9247,0,69358.78,N
49,A,0.7709,0,69384.65,N
24,A,0.7307,0,69424.86,N
289,A,0.6942,0,69429.93,N
277,A,0.6946,0,69464.7,N
97,D,0.9262,0,69467.51,N
141,C,0.6948,0,69480.83,N
284,C,0.9264,0,69484.39,N
225,A,0.6948,0,69488.71,N
382,D,0.8973,0,69545.59,N
104,A,0,0,69548.57,N
134,B,0.9277,0,69582.41,N
345,D,0.9279,0,69599.51,N
76,A,0.9281,0,69609.48,N
12,A,1.1602,0,69611.51,N
338,B,0.9282,0,69615.15,N
24,C,0.9283,0,69629.6,N
59,A,0.6967,0,69676.11,N
79,A,0.929,0,69679.29,N
65,B,0.6971,0,69718.57,N
61,C,0.8716,0,69731.03,N
136,A,0,0,69731.95,N
97,A,0.9298,0,69741.87,N
160,B,0.9248,0,69744.54,Y
162,D,0.6975,0,69754,N
182,C,0.7761,0,69852.65,N
51,A,0.998,0,69864.79,N
201,A,0.6987,0,69870.06,N
131,C,0.7763,0,69870.55,N
45,B,0.6988,0,69880.96,N
91,A,0.699,0,69904.78,N
84,D,0.6992,0,69923.14,N
86,A,0.6994,0,69943.85,N
13,B,0.9389,0,69952.54,N
37,C,0.9327,0,69952.54,N
41,B,0.7001,0,70012.49,N
72,A,0.9341,0,70059.82,N
99,A,0.9343,0,70075.93,N
22,A,0,0,70099.75,Y
469,D,0.9346,0,70100.97,N
288,A,0.935,0,70126.42,N
153,A,0.9351,0,70138.01,N
30,A,0.9353,0,70149.05,N
60,A,0.7016,0,70164.13,N
99,A,0.9358,0,70186.18,N
312,A,0.7019,0,70199.97,N
268,A,0.9003,0,70224.32,N
429,A,0.9369,0,70272.31,N
108,A,0.7028,0,70285.14,N
220,A,0.8683,0,70339.45,N
245,A,0.8793,0,70348.43,N
142,A,0,0,70360.04,N
275,A,0.7819,0,70372.65,N
332,D,0.7038,0,70381.44,N
278,D,0.9384,0,70386.68,N
40,A,0.9387,0,70409.3,N
115,A,0.7042,0,70423.77,N
270,A,0.939,0,70430.76,N
110,A,0.9396,0,70470.44,N
171,B,0.705,0,70509.89,N
164,A,0.7051,0,70516.77,N
54,A,0.8815,0,70521.86,N
129,A,0.7108,0,70545.24,N
133,C,0.9411,0,70584.38,N
88,B,0.7059,0,70595.78,N
536,A,0.7068,0,70681.93,N
74,A,0.7069,0,70698.53,N
267,A,0.7072,0,70725.32,N
84,A,0.943,0,70727.68,N
121,C,0.7077,0,70774.75,N
216,A,0.9439,0,70792.58,N
62,D,0.9445,0,70842.11,N
106,C,0.8411,0,70875.38,N
43,A,0.9505,0,70882.75,N
40,A,0.7088,0,70889.43,Y
249,A,0.6961,0,70920.26,N
360,B,0.8865,0,70926.15,N
65,B,0.8347,0,70953.09,N
30,D,0.7475,0,70983.35,N
40,A,0.9464,0,70986.49,N
110,F,0.8836,0,71044.64,N
52,A,0.9474,0,71061.3,Y
94,C,0.8362,0,71083.65,N
55,A,0.9478,0,71089.6,N
129,B,0.8894,0,71152.3,N
84,D,0.9909,0,71167.42,N
86,D,0.6229,0,71184.41,N
12,A,0.9071,0,71210.46,N
26,B,0.7121,0,71214.13,N
68,A,0.9504,0,71285.05,N
228,B,0.9507,0,71303.81,N
42,A,0.9508,0,71314.26,N
132,A,0.9509,0,71319.3,Y
16,A,0.9511,0,71333.09,N
186,A,0.7135,0,71351.18,N
73,A,0.7135,0,71355.81,N
302,A,0.9516,0,71371.39,N
40,A,0.7137,0,71375.01,N
103,A,0.7139,0,71391.69,N
99,A,0.9522,0,71421.95,N
114,A,0.7142,0,71428.04,N
127,D,0.7936,0,71430.34,N
219,A,0.9531,0,71484.6,N
88,A,0.9531,0,71486.23,N
25,A,1.4298,0,71490.85,Y
26,A,0.9535,0,71514.13,N
154,A,0.7152,0,71527.22,N
134,B,0.7152,0,71528.54,N
139,A,0,0,71552.04,N
77,A,0.7162,0,71567.82,N
92,A,0.9544,0,71584.09,N
83,A,0.8422,0,71595.02,N
76,A,0.9701,0,71596.97,N
131,A,0.9546,0,71599.11,N
47,A,0.895,0,71601.67,N
13,B,0.9547,0,71609.26,N
95,A,0.9549,0,71621.55,N
116,B,0.9553,0,71653.89,Y
261,B,0.7165,0,71654.22,N
36,B,0.9561,0,71710.28,N
122,A,0.6486,0,71722.53,N
48,A,0,0,71742.63,N
148,A,0.7175,0,71752.84,N
68,A,0.7181,0,71818.47,N
44,A,0.7183,0,71836.53,N
87,A,0.9586,0,71902.36,Y
52,A,0.7192,0,71927.93,N
77,A,1.4386,0,71930.6,N
73,A,0.9591,0,71935.87,N
168,A,0.7416,0,71942.61,N
237,A,0.7197,0,71975.3,N
24,C,0.7198,0,71985.88,N
153,B,0.72,0,72001.09,Y
54,A,0.9602,0,72016.9,N
89,A,0.7201,0,72017.74,N
203,C,0.9003,0,72030.64,N
143,A,0.7208,0,72085.94,N
104,A,0.7209,0,72098.04,N
228,A,0.9616,0,72123.83,N
135,A,0.9619,0,72147.62,N
33,A,0.9921,0,72160.75,Y
86,A,0.9625,0,72190.7,N
103,A,0.8023,0,72207.6,N
752,A,0.9628,0,72210.84,N
67,A,0.9628,0,72215.12,N
67,A,0.7183,0,72253.06,N
64,D,0.7232,0,72321.73,N
79,F,0.9862,0,72348.29,N
54,A,0.9647,0,72358.39,N
99,A,0.9887,0,72374.51,N
49,B,0.965,0,72380.83,N
77,A,0.965,0,72382.09,N
109,B,0.9651,0,72385.62,Y
25,D,0.9624,0,72436.14,N
130,A,0.9659,0,72448.32,N
89,D,0.9487,0,72449.51,N
31,A,0.906,0,72480.3,N
84,A,0.9669,0,72521.25,N
69,A,0.7252,0,72523.33,N
48,A,0.7253,0,72539.25,N
34,A,0.9992,0,72542.07,Y
214,A,0.8413,0,72559.49,N
249,A,1.0638,0,72573.19,N
153,B,0.7261,0,72614,N
13,A,0.7261,0,72615.24,N
51,A,0.7265,0,72659.7,N
178,A,0.9688,0,72661.3,N
,B,0.7266,0,72668.91,N
138,A,0.969,0,72675.52,N
103,A,0.969,0,72676.58,N
72,A,0.9692,0,72690.9,N
159,A,0.9088,0,72710.74,N
42,A,0.7272,0,72725.28,N
53,A,0.9697,0,72731.66,N
53,A,0.9703,0,72776.24,Y
103,A,0.9704,0,72785.57,N
45,E,0,0,72808.84,N
87,A,0.9707,0,72809.53,N
14,A,0.9102,0,72818.69,N
104,A,0.7285,0,72854.03,N
66,A,0.7289,0,72898.37,N
56,A,0.972,0,72903.66,N
67,B,0.9723,0,72929.24,N
172,B,0.9724,0,72934.49,N
126,A,0.9732,0,72990.2,N
322,A,0.7683,0,72992.32,N
112,A,0.9734,0,73005.04,N
97,A,0.7301,0,73016.52,N
441,C,0.7301,0,73018.34,N
161,A,0.9736,0,73023.35,N
89,A,0.9737,0,73030.73,N
48,C,0.7305,0,73055.75,N
42,A,0.9132,0,73060.9,N
