,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
9965,569599260288819201,negative,1.0,Late Flight,1.0,US Airways,,jadedhippie09,,0,@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?,,2015-02-22 12:47:00 -0800,,
4676,569943306613886976,positive,1.0,,,Southwest,,m_rafano,,0,@SouthwestAir A+ to the Safety Dos and Don'ts Announcer. Flight 651 from Midway (MDW) to Pittsburgh (PIT)!,,2015-02-23 11:34:07 -0800,,Pacific Time (US & Canada)
10415,569322901691707392,neutral,0.6667,,0.0,US Airways,,KitchenRecess,,0,@USAirways Don't want to clog your already-crowded line with a special meal request. Can someone DM me to sort out? #vegetarianproblems :),,2015-02-21 18:28:51 -0800,,
1143,569915550127800320,negative,1.0,Late Flight,0.6536,United,,teamcrafty,,0,@united We're hoping to hear from you actually.,,2015-02-23 09:43:50 -0800,Grand Rapids,Quito
283,568867068331864064,neutral,0.6773,,0.0,Virgin America,,AcronymBex,,0,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!,,2015-02-20 12:17:32 -0800,"NY, NY",Eastern Time (US & Canada)
4236,567761476338073600,negative,1.0,Customer Service Issue,0.6806,United,,SSest72,,0,@united with Karen and found her unhelpful and rude  called United at the time &amp; told she could board but Karen would not accept,,2015-02-17 11:04:19 -0800,,
11457,568104590387884032,negative,1.0,Customer Service Issue,1.0,US Airways,,LayneHillesland,,0,"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up",,2015-02-18 09:47:43 -0800,,
11714,567802378041450496,positive,1.0,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,,2015-02-17 13:46:50 -0800,"Russia, Россия",Abu Dhabi
6159,568173435173482496,neutral,1.0,,,Southwest,,Shadowjin12,,0,@SouthwestAir will do! #heart #flying,,2015-02-18 14:21:17 -0800,,
7562,569530195306258432,negative,1.0,Late Flight,1.0,Delta,,DrCraigKasper,,0,@JetBlue still sitting in plane in Newburg. This is getting #ridiculous. No way to treat #loyal customers.,,2015-02-22 08:12:34 -0800,"New York, New York",Eastern Time (US & Canada)
7434,569609436714680320,positive,0.6778,,,Delta,,Ketzirah,,0,@JetBlue oh. And thank you for responding,,2015-02-22 13:27:27 -0800,"Washington, DC",Eastern Time (US & Canada)
5924,568482840750530560,negative,1.0,Flight Attendant Complaints,0.6525,Southwest,,pjarnold,,0,@SouthwestAir suggestion- shades on the windows @KCIAirport so travelers won't have to watch ur luggage handlers throwing their bags around,"[39.29372784, -94.71998281]",2015-02-19 10:50:45 -0800,,Central Time (US & Canada)
9104,570222481618948096,negative,1.0,Customer Service Issue,0.6872,US Airways,,lmeckPR,,0,@USAirways seriously???  did you not see that I've spent 2 days - for multiple hours on hold just to have to hang up after the hours?,,2015-02-24 06:03:28 -0800,Maryland,Quito
2386,569233531483918337,negative,1.0,Customer Service Issue,1.0,United,,smithnr,,0,@united appreciate getting put on hold for 20min and then getting hung up on because I was requesting help for big group. I'll try #Delta,,2015-02-21 12:33:44 -0800,"31.790466, -85.971558",Central Time (US & Canada)
610,570251549219393536,negative,1.0,Customer Service Issue,0.6596,United,,jkentakula,,0,@united crashed trying to check in.,,2015-02-24 07:58:58 -0800,,
4678,569942482668167168,negative,1.0,Customer Service Issue,1.0,Southwest,,kaityteer,,0,"@SouthwestAir Sorry to bother you, but I've been on hold for more than 2 hours and 30 minutes. Should I continue holding? Or call back?",,2015-02-23 11:30:51 -0800,"Bellingham, Washington",Pacific Time (US & Canada)
5014,569542114234671104,positive,1.0,,,Southwest,,ThomasAXMyers,,0,"@SouthwestAir 

Just realized I had the wrong departure date. Thanks for making changes easy!",,2015-02-22 08:59:56 -0800,"Columbus, OH",Eastern Time (US & Canada)
3985,567891481555382272,negative,1.0,Bad Flight,1.0,United,,samsonola,,0,@united when will you offer real food in american clubs like the amazing food you offer in Heathrow?,"[41.9797415, -87.9099894]",2015-02-17 19:40:54 -0800,New Orleans,Central Time (US & Canada)
11821,567735943424397312,negative,1.0,Cancelled Flight,0.3431,US Airways,,erickofiejones,,0,@USAirways I need someone from management to contact me I was flying to a funeral won't make it now to add to my pain they want me 2 pay,,2015-02-17 09:22:51 -0800,,Eastern Time (US & Canada)
12841,570002269577441280,negative,0.7195,Can't Tell,0.3707,American,,chagaga2013,,0,@AmericanAir a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole,"[35.17263842, -89.769988]",2015-02-23 15:28:25 -0800,new york city,Central Time (US & Canada)
1677,569627778892443648,positive,0.7142,,,United,,jesuisJOse,,0,@united went to Customer Service kiosk and they were able to help out! Still thanks for following up!,,2015-02-22 14:40:20 -0800,New York | Chicago,Eastern Time (US & Canada)
6738,567688411289755648,negative,1.0,Cancelled Flight,0.6466,Southwest,,kabell87,,0,@SouthwestAir flight was Cancelled Flightled and it won't let me rebook online. Wait time on phone is too long. Please help,,2015-02-17 06:13:59 -0800,,
13437,569864778702671874,negative,1.0,Customer Service Issue,1.0,American,,paulboomer,,0,@AmericanAir I like the call back system. But thought you'd like to know it's not working well. I received three calls but there's no audio.,,2015-02-23 06:22:05 -0800,"Columbia, MO",Central Time (US & Canada)
4698,569924243946737664,negative,1.0,Flight Booking Problems,0.3789,Southwest,,CravenMorhead,,0,"@SouthwestAir it's not disappointment, it's a blatant disregard for your business select customers, it's becoming a problem that's pushing",,2015-02-23 10:18:23 -0800,,Mountain Time (US & Canada)
10772,568890203923980288,neutral,0.66,,0.0,US Airways,,CraigHall19701,,0,@USAirways Used 2 get emails 1) pre-purchase a snack and 2) when time to check in. Got neither 4 tomorrow's trip. Do they not get sent now?,,2015-02-20 13:49:28 -0800,Delaware,Eastern Time (US & Canada)
11554,568013199599120384,negative,1.0,Flight Attendant Complaints,0.6421,US Airways,,jtalarcek,,0,@USAirways  please don't go to the check in process @AmericanAir uses at #MCO. It's an absolute disaster.,,2015-02-18 03:44:34 -0800,Orlando,Eastern Time (US & Canada)
3928,567953560362733568,negative,1.0,Customer Service Issue,1.0,United,,FlyerzBlog,,0,@united @gg8929 I'm sorry United isn't able to keep its word 'cuz their IT is totally inadequate but they still says it's a customer fault!,,2015-02-17 23:47:35 -0800,,Rome
11328,568210512405790720,negative,1.0,Flight Attendant Complaints,0.6573,US Airways,,mma718,,0,@USAirways The captain turned off the seat belt sign so people can get up and walk around.  That's not good.,,2015-02-18 16:48:37 -0800,"Queens, New York",
6084,568269180153274368,neutral,1.0,,,Southwest,,kelly_bast,,0,@SouthwestAir my PR class would luv to know who's in charge of your Twitter. How many people write your tweets? #gracias,,2015-02-18 20:41:45 -0800,"Omaha, NE",Central Time (US & Canada)
2420,569216055018704896,neutral,0.66,,0.0,United,,reccewife,,0,@united I will. I have to get to Bangkok. I have just 17 days to spend with my husband in his mid deployment leave. Like to get there asap,,2015-02-21 11:24:17 -0800,"Kingston, Canada",Mountain Time (US & Canada)
4961,569604066239762432,positive,0.6604,,,Southwest,,HybridMovementC,,0,@SouthwestAir  Mad love http://t.co/4ojrSDWPkK NYC-,,2015-02-22 13:06:06 -0800,"everywhere, all the time.",
3032,568787022472740864,negative,1.0,Can't Tell,1.0,United,,dnr_pr,,0,@united screwing me over twice in one month. Learned my lesson. We are through.,,2015-02-20 06:59:28 -0800,NYC,Eastern Time (US & Canada)
4988,569571448412438528,positive,1.0,,,Southwest,,SamPalazzolo,,0,@SouthwestAir Way to go flying out of Denver today! Must be the only airline not Cancelled Flighting/delaying flights! #FlySWA #denverairport,,2015-02-22 10:56:30 -0800,"San Diego, CA USA",Pacific Time (US & Canada)
14528,569604083507556353,negative,1.0,Flight Attendant Complaints,0.6766,American,,Texomagal5,,0,@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies,"[38.538038, -106.9370467]",2015-02-22 13:06:10 -0800,,Eastern Time (US & Canada)
5509,568934745909829633,negative,0.6581,Can't Tell,0.6581,Southwest,,Durgzy77,,0,@SouthwestAir @dultch97 kid just wants fucking money #scumbag,,2015-02-20 16:46:28 -0800,Winchester | Northend Ma ,Quito
11282,568244508837736449,neutral,1.0,,,US Airways,,KBStrauss,,0,@USAirways really!??,,2015-02-18 19:03:43 -0800,New York City,Eastern Time (US & Canada)
13406,569870252508635136,negative,1.0,Cancelled Flight,1.0,American,,oksrocks,,0,"@AmericanAir you Cancelled Flightled my flight due to ""weather"" when others are flying out just fine.  No compensation, no resolution.  Incompetent.",,2015-02-23 06:43:50 -0800,,Central Time (US & Canada)
8430,568378598043852800,positive,0.6539,,,Delta,,philpete,,0,@JetBlue where's my selfie?,,2015-02-19 03:56:32 -0800,London,London
12080,570298285350629376,neutral,0.6709,,,American,,ThisIsKari,,0,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,,2015-02-24 11:04:41 -0800,"Dallas, TX",Central Time (US & Canada)
7660,569386581938860032,negative,1.0,Bad Flight,1.0,Delta,,designer_helen,,0,@JetBlue a voucher.. I can't believe I took this risk. Not only was the plane terribly filthy and I had 15 screaming babies in my face..,,2015-02-21 22:41:54 -0800,"Manhattan, NY",Eastern Time (US & Canada)
5837,568562631616942080,positive,1.0,,,Southwest,,md11pilotms,,0,@SouthwestAir the crew of 4649 has been great to us today. Traveling from Ft. Lauderdale to Louisville with 2 kids 7 and under. Thanks!✈️✈️,,2015-02-19 16:07:49 -0800,,Eastern Time (US & Canada)
2498,569164042679377921,neutral,1.0,,,United,,froschmarc,,1,@united #787 to begin Newark-London Heathrow route on May 6 @PANYNJ @BoeingAirplanes @FroschTravel http://t.co/RdJ1MwFLg1,,2015-02-21 07:57:36 -0800,"New York, NY",Hawaii
6757,570296110633381889,neutral,1.0,,,Delta,,johnfmartin67,,0,"@JetBlue Submitted, hoping for quick decision, tied to another donation we just received:
Proposal- 27th Annual Gala
Org- Boundless Readers",,2015-02-24 10:56:03 -0800,Chicago,Newfoundland
1887,569534175973396480,negative,1.0,Cancelled Flight,0.6814,United,,CressM,,0,@united  I understand that but why should I pay to change if it was a problem with your plane. If it was weather I would understand,,2015-02-22 08:28:23 -0800,FL,
1658,569633545737490433,neutral,0.6967,,0.0,United,,TheFireTracker2,,0,@united I'll let you know week after next when I do another coast-coast RT again.,,2015-02-22 15:03:15 -0800,Global- Mostly Silicon Valley,Pacific Time (US & Canada)
9691,569716670689902592,neutral,1.0,,,US Airways,,rgilbane,,0,@USAirways Looking for some help to recover an item I left on an airplane this evening,,2015-02-22 20:33:33 -0800,Rhode Island,Eastern Time (US & Canada)
11200,568440004281823233,negative,1.0,Bad Flight,0.6517,US Airways,,riascott39,,0,@USAirways we on on the flight from phf to clt. At the terminal but can't get off plane yet. Need to get on iah flight.,,2015-02-19 08:00:32 -0800,,Eastern Time (US & Canada)
14472,569610871934205954,negative,1.0,Can't Tell,0.3658,American,,MrMarioMendoza,,0,@AmericanAir you have to run the engine to troubleshoot an issue before boarding the plane!?! How about another plane? #aa2227 #miatoiah,,2015-02-22 13:33:09 -0800,,
13460,569857475098202113,negative,1.0,Customer Service Issue,0.6575,American,,ScottCarmichae1,,0,@AmericanAir Your customer service sucks! You rep should not be yelling at a caller regarding the weather in DFW.  Hope you go bankrupt!,,2015-02-23 05:53:04 -0800,"Dallas, TX",Central Time (US & Canada)
7947,568944928266412032,neutral,1.0,,,Delta,,kbosspotter,,0,@JetBlue do you think snow in boston on 2/24 will effect my flight?,,2015-02-20 17:26:56 -0800,Logan International Airport,Atlantic Time (Canada)
11376,568162061278011392,negative,1.0,Customer Service Issue,1.0,US Airways,,BigDavew2k,,0,@USAirways I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care,,2015-02-18 13:36:06 -0800,,
2996,568803679018491904,negative,0.6875,Late Flight,0.6875,United,,josephpwilson,,0,.@united Nope - had to rebook through Houston so I could get to Amarillo before 11pm. Stuck in SFO for four hours.,,2015-02-20 08:05:39 -0800,"San Francisco, CA",
8050,568836365309190145,neutral,0.6768,,,Delta,,StacyCrossB6,,0,@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,,2015-02-20 10:15:32 -0800,Philadelphia,Eastern Time (US & Canada)
11316,568216411404808192,negative,1.0,Customer Service Issue,1.0,US Airways,,ximplosionx,,0,"@USAirways Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier, yell at your developers.",,2015-02-18 17:12:04 -0800,"Redmond, WA",Eastern Time (US & Canada)
12447,570183052401508352,neutral,1.0,,,American,,wbarkema,,0,@AmericanAir that's what is on my ticket and my confirmation email. Anything else?,,2015-02-24 03:26:47 -0800,,Central Time (US & Canada)
3415,568458701046050816,neutral,0.6507,,0.0,United,,ellieINchicago,,0,@united you need to follow me I order for me to DM....,"[34.06979432, -117.57757056]",2015-02-19 09:14:50 -0800,"Chicago, IL",Central Time (US & Canada)
11007,568619699212140544,negative,1.0,Late Flight,0.6545,US Airways,,tyfletch,,0,@USAirways oh great after a 5 hour delay we get to sit on the plane for another hour without it moving.  Flight 1137 has been awful,,2015-02-19 19:54:35 -0800,,
10667,568996205910466560,negative,1.0,Late Flight,1.0,US Airways,,SweetingR,,0,@USAirways I have a story for you. It starts with a two hour delayed flight that makes me miss my connection in Miami.,,2015-02-20 20:50:41 -0800,"Asheville, NC",Eastern Time (US & Canada)
4868,569672095753502720,negative,1.0,Customer Service Issue,0.6742,Southwest,,ckramer,,0,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",,2015-02-22 17:36:26 -0800,"Orlando, Florida",Eastern Time (US & Canada)
12514,570135205123530752,negative,1.0,Late Flight,0.7219,American,,ParttyM,,0,@AmericanAir WORST SERVICE EVER!! Delayed flights for more than 5 hours plus you missed my bag! And your employees are rude 😡😡,,2015-02-24 00:16:40 -0800,,Central Time (US & Canada)
2098,569368286128771072,negative,1.0,Customer Service Issue,0.6735,United,,21stCenturyMom,,0,"@United - routing a person from Houston to Newark, NJ  and then to SFO is not acceptable.",,2015-02-21 21:29:12 -0800,,Pacific Time (US & Canada)
12979,569969456190869504,negative,1.0,Flight Attendant Complaints,0.3587,American,,ashritt,,0,"@AmericanAir Agents in DFW were very kind did their best to help, but this doesn't make up for PHX error and attitude! #Americant",,2015-02-23 13:18:02 -0800,"Iowa City, IA",Eastern Time (US & Canada)
10201,569492269000204288,negative,0.6628,Lost Luggage,0.6628,US Airways,,cgahl,,0,@USAirways lost bags. Cant reach human. delivery driver says he won't give us carseat until we return loaner. We hv NO loanr.5084773604 HELP,,2015-02-22 05:41:52 -0800,,
808,570072252026376192,neutral,1.0,,,United,,The5y5Adm1n,,0,@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,,2015-02-23 20:06:30 -0800,,
3887,568048515932426241,negative,1.0,longlines,0.6838,United,,OwlyJulie,,0,"@united I'm checked in, agent wouldn't tag my bags at 7am. Now I'm standing in line hell.",,2015-02-18 06:04:54 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
7416,569621047353450496,negative,1.0,Late Flight,1.0,Delta,,JunkyardFiegs,,0,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,"[42.40805407, -88.62699707]",2015-02-22 14:13:35 -0800,,Central Time (US & Canada)
9055,570265609122029568,neutral,0.6737,,0.0,US Airways,,JenRomanoff,,0,@USAirways Hi! On my dividend miles account I accidentally listed my newly married name as opposed to my legal name. I am trying to book,,2015-02-24 08:54:50 -0800,,Eastern Time (US & Canada)
